dot,f32,8,2048,43.574468,40.156863,-7.84,0.149861,0.164254,9.60,162.327543,149.595971,-7.84
dot,f32,8,4096,51.848101,44.765027,-13.66,0.127215,0.147344,15.82,193.149229,166.762722,-13.66
dot,f32,8,8192,54.072607,54.431894,0.66,0.121982,0.121177,-0.66,201.436159,202.774605,0.66
dot,f32,8,65536,53.194805,54.956813,3.31,0.118896,0.115084,-3.21,198.166092,204.730084,3.31
dot,f32,8,1048576,24.999130,28.165192,12.66,0.252832,0.224411,-11.24,93.129016,104.923515,12.66
dot,f32,8,8388608,5.345938,4.841067,-9.44,1.182318,1.305609,10.43,19.915171,18.034380,-9.44
dot,f32,8,33554432,4.348574,4.314625,-0.78,1.454427,1.542661,6.07,16.199700,16.073231,-0.78
dot,f32,8,67108864,4.367441,4.350512,-0.39,1.473220,1.432631,-2.76,16.269984,16.206919,-0.39
dot,f64,1,512,8.258065,8.192000,-0.80,0.754738,0.760822,0.81,61.527375,61.035156,-0.80
dot,f64,1,1024,7.641791,7.641791,0.00,0.815604,0.815604,0.00,56.935780,56.935780,0.00
dot,f64,1,2048,8.000000,7.968872,-0.39,0.779085,0.782138,0.39,59.604645,59.372720,-0.39
dot,f64,1,4096,5.139272,6.032401,17.38,1.145405,0.975821,-14.81,38.290562,44.944887,17.38
dot,f64,1,8192,8.870601,6.519698,-26.50,0.663604,0.970082,46.18,66.091128,48.575532,-26.50
dot,f64,1,65536,6.557863,6.509013,-0.74,0.964438,0.971674,0.75,48.859884,48.495928,-0.74
dot,f64,1,1048576,5.150873,8.359584,62.29,1.227885,0.796218,-35.16,38.376991,62.283751,62.29
dot,f64,1,8388608,2.126541,1.890109,-11.12,3.129989,3.521500,12.51,15.843962,14.082411,-11.12
dot,f64,1,33554432,1.865718,1.799109,-3.57,3.454764,3.582671,3.70,13.900682,13.404403,-3.57
dot,f64,1,67108864,1.383049,1.906330,37.84,4.221214,3.317706,-21.40,10.304519,14.203263,37.84
dot,f64,2,512,14.222222,14.222222,0.00,0.438235,0.438236,0.00,105.963813,105.963813,0.00
dot,f64,2,1024,16.384000,16.516129,0.81,0.380410,0.377369,-0.80,122.070312,123.054751,0.81
dot,f64,2,2048,15.226766,15.226766,0.00,0.409324,0.409324,0.00,113.448246,113.448246,0.00
dot,f64,2,4096,12.136296,12.190476,0.45,0.485036,0.482880,-0.44,90.422454,90.826125,0.45
dot,f64,2,8192,13.320325,13.234249,-0.65,0.474811,0.477900,0.65,99.244157,98.602837,-0.65
dot,f64,2,65536,13.275803,12.099326,-8.86,0.476403,0.522729,9.72,98.912438,90.147005,-8.86
dot,f64,2,1048576,7.865195,6.884418,-12.47,0.846273,0.966829,14.25,58.600269,51.292910,-12.47
dot,f64,2,8388608,2.174222,2.082046,-4.24,3.061347,3.196877,4.43,16.199216,15.512455,-4.24
dot,f64,2,33554432,1.781737,2.033801,14.15,3.617601,3.169247,-12.39,13.274977,15.152999,14.15
dot,f64,2,67108864,2.098570,2.016963,-3.89,3.171707,3.300043,4.05,15.635566,15.027548,-3.89
dot,f64,4,512,23.813953,20.078431,-15.69,0.261724,0.310417,18.60,177.427780,149.595971,-15.69
dot,f64,4,1024,28.054795,28.054795,0.00,0.222160,0.222160,0.00,209.024508,209.024508,0.00
dot,f64,4,2048,28.248276,31.030303,9.85,0.220638,0.189703,-14.02,210.466056,231.193774,9.85
dot,f64,4,4096,21.277922,21.389034,0.52,0.276650,0.275215,-0.52,158.532873,159.360721,0.52
dot,f64,4,8192,23.239716,23.372325,0.57,0.272148,0.270604,-0.57,173.149379,174.137393,0.57
dot,f64,4,65536,23.723439,23.870333,0.62,0.266599,0.264958,-0.62,176.753394,177.847842,0.62
dot,f64,4,1048576,9.327142,7.739768,-17.02,0.713625,0.859980,20.51,69.492626,57.665764,-17.02
dot,f64,4,8388608,2.187399,2.333117,6.66,3.042907,2.852856,-6.25,16.297394,17.383079,6.66
dot,f64,4,33554432,1.784659,1.591457,-10.83,3.450232,3.869115,12.14,13.296748,11.857278,-10.83
dot,f64,4,67108864,1.555137,1.988432,27.86,4.280039,3.347386,-21.79,11.586674,14.814977,27.86
dot,f64,8,512,33.032258,34.133333,3.33,0.188684,0.182605,-3.22,246.109501,254.313151,3.33
dot,f64,8,1024,39.384615,40.156863,1.96,0.158251,0.155209,-1.92,293.438251,299.191942,1.96
dot,f64,8,2048,45.511111,46.022472,1.12,0.129343,0.127906,-1.11,339.084201,342.894136,1.12
dot,f64,8,4096,31.386973,27.489933,-12.42,0.187546,0.214134,14.18,233.851173,204.815961,-12.42
dot,f64,8,8192,33.991701,34.785563,2.34,0.186064,0.181818,-2.28,253.257910,259.172638,2.34
dot,f64,8,65536,36.197735,35.772926,-1.17,0.174725,0.176800,1.19,269.694145,266.529067,-1.17
dot,f64,8,1048576,8.808343,8.728605,-0.91,0.755653,0.762556,0.91,65.627271,65.033172,-0.91
dot,f64,8,8388608,2.206096,1.803683,-18.24,3.017117,3.690244,22.31,16.436700,13.438485,-18.24
dot,f64,8,33554432,1.662601,1.658538,-0.24,3.703549,3.712618,0.24,12.387346,12.357069,-0.24
dot,f64,8,67108864,2.308217,2.164190,-6.24,2.740056,2.889735,5.46,17.197558,16.124470,-6.24
kernel,dtype,stride,n,gflops_aligned,gflops_misaligned,delta_gflops_%,cpe_aligned,cpe_misaligned,delta_cpe_%,gibps_aligned,gibps_misaligned,delta_gibps_%
mul,f32,1,512,7.013699,7.111111,1.39,0.445837,0.439730,-1.37,78.384190,79.472860,1.39
mul,f32,1,1024,8.393443,8.325203,-0.81,0.372548,0.375603,0.82,93.804031,93.041397,-0.81
mul,f32,1,2048,7.846743,7.501832,-4.40,0.398505,0.416827,4.60,87.694190,83.839500,-4.40
mul,f32,1,4096,16.925620,16.253968,-3.97,0.172465,0.179591,4.13,189.158542,181.652251,-3.97
mul,f32,1,8192,14.296684,11.603399,-18.84,0.204178,0.251573,23.21,159.777896,129.678094,-18.84
mul,f32,1,65536,14.160761,11.770115,-16.88,0.206141,0.248009,20.31,158.258832,131.541285,-16.88
mul,f32,1,1048576,6.904522,6.887063,-0.25,0.458007,0.459145,0.25,77.164050,76.968927,-0.25
mul,f32,1,8388608,1.038677,1.191775,14.74,3.044410,2.653316,-12.85,11.608122,13.319126,14.74
mul,f32,1,33554432,1.083040,1.069929,-1.21,2.913162,2.948943,1.23,12.103914,11.957384,-1.21
mul,f32,1,67108864,1.033858,1.046830,1.25,3.042526,3.000241,-1.39,11.554261,11.699231,1.25
mul,f32,2,512,7.211268,7.211268,0.00,0.433623,0.433622,-0.00,80.592196,80.592196,0.00
mul,f32,2,1024,8.126984,8.192000,0.80,0.384764,0.381710,-0.79,90.826125,91.552734,0.80
mul,f32,2,2048,7.613383,7.670412,0.75,0.410720,0.407669,-0.74,85.086184,85.723534,0.75
mul,f32,2,4096,7.393502,7.861804,6.33,0.394817,0.371302,-5.96,82.628822,87.862509,6.33
mul,f32,2,8192,6.196672,7.543278,21.73,0.471073,0.386976,-17.85,69.253203,84.302702,21.73
mul,f32,2,65536,7.130454,7.864635,10.30,0.409380,0.371164,-9.34,79.689030,87.894141,10.30
mul,f32,2,1048576,4.812167,5.203180,8.13,0.657117,0.607735,-7.51,53.780157,58.150065,8.13
mul,f32,2,8388608,1.180248,1.128422,-4.39,2.679226,2.802295,4.59,13.190301,12.611095,-4.39
mul,f32,2,33554432,1.044482,1.007410,-3.55,3.020708,3.131900,3.68,11.673000,11.258685,-3.55
mul,f32,2,67108864,1.032342,0.666891,-35.40,3.042354,4.709525,54.80,11.537320,7.453086,-35.40
mul,f32,4,512,11.377778,11.377778,0.00,0.274831,0.274831,0.00,127.156576,127.156576,0.00
mul,f32,4,1024,14.422535,14.422535,0.00,0.216818,0.216814,-0.00,161.184392,161.184392,0.00
mul,f32,4,2048,14.027397,15.283582,8.96,0.215601,0.190994,-11.41,156.768381,170.807340,8.96
mul,f32,4,4096,16.650407,14.321678,-13.99,0.175315,0.203822,16.26,186.082793,160.057228,-13.99
mul,f32,4,8192,14.075601,12.962025,-7.91,0.207384,0.225202,8.59,157.307104,144.861921,-7.91
mul,f32,4,65536,13.112445,13.181014,0.52,0.222618,0.234385,5.29,146.542992,147.309307,0.52
mul,f32,4,1048576,6.056127,4.872678,-19.54,0.522142,0.648957,24.29,67.682494,54.456423,-19.54
mul,f32,4,8388608,0.736407,1.164491,58.13,4.294037,2.715478,-36.76,8.229992,13.014200,58.13
mul,f32,4,33554432,1.059285,1.056139,-0.30,2.978494,2.981751,0.11,11.838432,11.803271,-0.30
mul,f32,4,67108864,1.048062,1.021880,-2.50,2.998560,3.075370,2.56,11.713007,11.420396,-2.50
mul,f32,8,512,16.000000,16.516129,3.23,0.195439,0.189329,-3.13,178.813934,184.582126,3.23
mul,f32,8,1024,22.260870,23.272727,4.55,0.140469,0.134362,-4.35,248.784604,260.092995,4.55
mul,f32,8,2048,23.011236,26.597403,15.58,0.126854,0.109750,-13.48,257.170602,297.249138,15.58
mul,f32,8,4096,15.937743,17.964912,12.72,0.183155,0.162486,-11.28,178.118160,200.773540,12.72
mul,f32,8,8192,15.784200,13.385621,-15.20,0.184936,0.218075,17.92,176.402186,149.595971,-15.20
mul,f32,8,65536,15.622408,15.592672,-0.19,0.202422,0.202808,0.19,174.594011,174.261688,-0.19
mul,f32,8,1048576,5.828531,5.512989,-5.41,0.542533,0.573583,5.72,65.138907,61.612452,-5.41
mul,f32,8,8388608,1.208441,1.180403,-2.32,2.616749,2.678882,2.37,13.505386,13.192029,-2.32
mul,f32,8,33554432,0.972832,1.045075,7.43,3.233376,3.009852,-6.91,10.872249,11.679621,7.43
mul,f32,8,67108864,1.049927,1.117153,6.40,2.993215,2.979022,-0.47,11.733852,12.485163,6.40
mul,f64,1,512,4.491228,4.530973,0.88,0.741006,0.734505,-0.88,100.386770,101.275149,0.88
mul,f64,1,1024,4.923077,4.923077,0.00,0.676005,0.676010,0.00,110.039344,110.039344,0.00
mul,f64,1,2048,10.240000,8.714894,-14.89,0.325004,0.381878,17.50,228.881836,194.793052,-14.89
mul,f64,1,4096,6.215478,4.847337,-22.01,0.535442,0.686567,28.22,138.926759,108.346431,-22.01
mul,f64,1,8192,8.192000,7.564174,-7.66,0.406252,0.439974,8.30,183.105469,169.072455,-7.66
mul,f64,1,65536,6.182642,6.626491,7.18,0.538286,0.502229,-6.70,138.192807,148.113625,7.18
mul,f64,1,1048576,2.519628,3.094185,22.80,1.282259,1.044158,-18.57,56.318077,69.160426,22.80
mul,f64,1,8388608,0.552947,0.531192,-3.93,5.842906,6.082172,4.09,12.359321,11.873070,-3.93
mul,f64,1,33554432,0.488660,0.485410,-0.67,5.973610,6.013689,0.67,10.922412,10.849763,-0.67
mul,f64,1,67108864,0.546594,0.447429,-18.14,5.970666,7.338968,22.92,12.217319,10.000813,-18.14
mul,f64,2,512,7.420290,7.529412,1.47,0.448502,0.442004,-1.45,165.856403,168.295468,1.47
mul,f64,2,1024,8.752137,8.904348,1.74,0.380254,0.373753,-1.71,195.625501,199.027683,1.74
mul,f64,2,2048,7.907336,7.876923,-0.38,0.420878,0.422505,0.39,176.742730,176.062951,-0.38
mul,f64,2,4096,8.031373,6.954160,-13.41,0.414378,0.478566,15.49,179.515165,155.437580,-13.41
mul,f64,2,8192,7.427017,7.501832,1.01,0.448097,0.443629,-1.00,166.006771,167.679001,1.01
mul,f64,2,65536,5.904676,6.929160,17.35,0.563625,0.480293,-14.79,131.979795,154.878806,17.35
mul,f64,2,1048576,2.693180,1.871862,-30.50,1.199629,1.725990,43.88,60.197254,41.839380,-30.50
mul,f64,2,8388608,0.544934,0.556398,2.10,5.928866,5.806670,-2.06,12.180222,12.436456,2.10
mul,f64,2,33554432,0.478075,0.524323,9.67,6.600463,6.017827,-8.83,10.685802,11.719534,9.67
mul,f64,2,67108864,0.448419,0.489310,9.12,7.185810,6.585264,-8.36,10.022939,10.936923,9.12
mul,f64,4,512,11.906977,12.190476,2.38,0.279501,0.273001,-2.33,266.141670,272.478376,2.38
mul,f64,4,1024,13.128205,14.027397,6.85,0.253502,0.237252,-6.41,293.438251,313.536762,6.85
mul,f64,4,2048,10.088670,10.240000,1.50,0.329878,0.325004,-1.48,225.499346,228.881836,1.50
mul,f64,4,4096,6.989761,8.904348,27.39,0.476126,0.373751,-21.50,156.233335,199.027683,27.39
mul,f64,4,8192,8.856216,8.078895,-8.78,0.375783,0.411940,9.62,197.951858,180.577385,-8.78
mul,f64,4,65536,7.014449,8.127992,15.87,0.474452,0.409452,-13.70,156.785160,181.674780,15.87
mul,f64,4,1048576,2.994203,2.736825,-8.60,1.079022,1.180498,9.40,66.925660,61.172795,-8.60
mul,f64,4,8388608,0.547788,0.571219,4.28,5.897929,5.656002,-4.10,12.244011,12.767732,4.28
mul,f64,4,33554432,0.527962,0.505339,-4.28,5.976367,6.243901,4.48,11.800868,11.295196,-4.29
mul,f64,4,67108864,0.489633,0.509066,3.97,6.678263,6.423381,-3.82,10.944158,11.378509,3.97
mul,f64,8,512,16.000000,16.000000,0.00,0.208001,0.208002,0.00,357.627869,357.627869,0.00
mul,f64,8,1024,21.787234,22.755556,4.44,0.152751,0.146254,-4.25,486.982630,508.626302,4.44
mul,f64,8,2048,17.964912,13.837838,-22.97,0.185251,0.240501,29.82,401.547081,309.299778,-22.97
mul,f64,8,4096,7.772296,7.543278,-2.95,0.428191,0.441191,3.04,173.724354,168.605404,-2.95
mul,f64,8,8192,7.907336,6.792703,-14.10,0.420879,0.489939,16.41,176.742730,151.828747,-14.10
mul,f64,8,65536,8.101867,5.693831,-29.72,0.410773,0.584496,42.29,181.090833,127.267050,-29.72
mul,f64,8,1048576,2.952745,3.118952,5.63,1.094173,1.035881,-5.33,65.999003,69.714005,5.63
mul,f64,8,8388608,0.558614,0.519461,-7.01,5.783607,5.619414,-2.84,12.485991,11.610853,-7.01
mul,f64,8,33554432,0.535691,0.550453,2.76,6.092197,5.928813,-2.68,11.973619,12.303575,2.76
mul,f64,8,67108864,0.501389,0.471812,-5.90,6.306652,6.702083,6.27,11.206925,10.545824,-5.90
saxpy,f32,1,512,13.837838,14.422535,4.23,0.462686,0.443929,-4.05,77.324945,80.592196,4.23
saxpy,f32,1,1024,16.650407,16.125984,-3.15,0.384542,0.397088,3.26,93.041397,90.110959,-3.15
saxpy,f32,1,2048,16.384000,15.937743,-2.72,0.406254,0.417628,2.80,91.552734,89.059080,-2.72
saxpy,f32,1,4096,50.881988,45.511111,-10.56,0.130814,0.146250,11.80,284.325262,254.313151,-10.56
saxpy,f32,1,8192,49.799392,37.751152,-24.19,0.133657,0.176313,31.91,278.275788,210.951001,-24.19
saxpy,f32,1,65536,36.880135,33.470889,-9.24,0.171492,0.188960,10.19,206.083814,187.033165,-9.24
saxpy,f32,1,1048576,15.569866,18.553941,19.17,0.406195,0.340866,-16.08,87.003408,103.678227,19.17
saxpy,f32,1,8388608,3.547156,3.085919,-13.00,1.782958,2.049433,14.95,19.821277,17.243916,-13.00
saxpy,f32,1,33554432,2.605119,2.694561,3.43,2.328053,2.250793,-3.32,14.557239,15.057031,3.43
saxpy,f32,1,67108864,2.903598,2.420937,-16.62,2.236514,2.709421,21.14,16.225120,13.528037,-16.62
saxpy,f32,2,512,14.840580,14.628571,-1.43,0.431424,0.437678,1.45,82.928201,81.743513,-1.43
saxpy,f32,2,1024,17.066667,17.066667,0.00,0.375159,0.375153,-0.00,95.367432,95.367432,0.00
saxpy,f32,2,2048,16.253968,19.230047,18.31,0.409504,0.346127,-15.48,90.826125,107.456261,18.31
saxpy,f32,2,4096,16.925620,16.890722,-0.21,0.393251,0.394063,0.21,94.579271,94.384262,-0.21
saxpy,f32,2,8192,18.347144,19.645084,7.07,0.362783,0.321946,-11.26,102.522659,109.775461,7.07
saxpy,f32,2,65536,16.984839,17.004670,0.12,0.372355,0.371921,-0.12,94.910182,95.021001,0.12
saxpy,f32,2,1048576,12.692627,13.507529,6.42,0.498274,0.468213,-6.03,70.925581,75.479202,6.42
saxpy,f32,2,8388608,2.755568,3.373942,22.44,2.295133,1.874471,-18.33,15.397937,18.853369,22.44
saxpy,f32,2,33554432,2.303589,2.777072,20.55,2.745560,2.277450,-17.05,12.872304,15.518097,20.55
saxpy,f32,2,67108864,2.905515,2.853120,-1.80,2.257547,2.216738,-1.81,16.235832,15.943049,-1.80
saxpy,f32,4,512,25.600000,24.380952,-4.76,0.250101,0.262606,5.00,143.051147,136.239188,-4.76
saxpy,f32,4,1024,29.681159,29.681159,0.00,0.215713,0.224251,3.96,165.856403,165.856403,0.00
saxpy,f32,4,2048,30.340741,30.117647,-0.74,0.219377,0.221002,0.74,169.542101,168.295468,-0.74
saxpy,f32,4,4096,32.507937,32.637450,0.40,0.204752,0.203939,-0.40,181.652251,182.375965,0.40
saxpy,f32,4,8192,32.572565,35.310345,8.41,0.194170,0.179116,-7.75,182.013388,197.311928,8.41
saxpy,f32,4,65536,32.580661,33.216422,1.95,0.194115,0.190400,-1.91,182.058632,185.611220,1.95
saxpy,f32,4,1048576,17.469861,17.315664,-0.88,0.362018,0.365241,0.89,97.620456,96.758812,-0.88
saxpy,f32,4,8388608,3.640649,3.797155,4.30,1.737159,1.665562,-4.12,20.343710,21.218256,4.30
saxpy,f32,4,33554432,2.767549,2.271276,-17.93,2.285294,2.859166,25.11,15.464887,12.691743,-17.93
saxpy,f32,4,67108864,2.617972,2.257650,-13.76,2.415489,2.800967,15.96,14.629059,12.615604,-13.76
saxpy,f32,8,512,34.133333,39.384615,15.38,0.187578,0.162566,-13.33,190.734863,220.078688,15.38
saxpy,f32,8,1024,48.761905,48.761905,0.00,0.136501,0.136501,0.00,272.478376,272.478376,0.00
saxpy,f32,8,2048,52.512821,52.512821,0.00,0.126751,0.126750,-0.00,293.438251,293.438251,0.00
saxpy,f32,8,4096,61.593985,45.259669,-26.52,0.108063,0.147064,36.09,344.183212,252.908106,-26.52
saxpy,f32,8,8192,51.200000,52.512821,2.56,0.123528,0.120440,-2.50,286.102295,293.438251,2.56
saxpy,f32,8,65536,40.743550,40.781581,0.09,0.155224,0.155080,-0.09,227.672327,227.884840,0.09
saxpy,f32,8,1048576,18.087005,18.444771,1.98,0.349665,0.342888,-1.94,101.069014,103.068189,1.98
saxpy,f32,8,8388608,3.327358,3.248211,-2.38,1.900725,1.867138,-1.77,18.593063,18.150792,-2.38
saxpy,f32,8,33554432,2.909556,2.927381,0.61,2.231938,2.218336,-0.61,16.258409,16.358016,0.61
saxpy,f32,8,67108864,2.848773,2.653620,-6.85,2.219842,2.257046,1.68,15.918757,14.828256,-6.85
saxpy,f64,1,512,7.757576,7.757576,0.00,0.772081,0.772064,-0.00,86.697665,86.697665,0.00
saxpy,f64,1,1024,9.102222,9.142857,0.45,0.694846,0.691757,-0.44,101.725260,102.179391,0.45
saxpy,f64,1,2048,24.526946,24.975610,1.83,0.257865,0.253233,-1.80,274.109983,279.124190,1.83
saxpy,f64,1,4096,23.953216,16.000000,-33.20,0.277203,0.416001,50.07,267.698054,178.813934,-33.20
saxpy,f64,1,8192,19.252644,18.347144,-4.70,0.345721,0.362784,4.94,215.165063,205.045318,-4.70
saxpy,f64,1,65536,18.024202,17.476267,-3.04,0.369284,0.380863,3.14,201.436159,195.312500,-3.04
saxpy,f64,1,1048576,8.722868,8.157839,-6.48,0.725061,0.775285,6.93,97.485650,91.170956,-6.48
saxpy,f64,1,8388608,1.453789,1.460691,0.47,4.360550,4.339948,-0.47,16.247358,16.324498,0.47
saxpy,f64,1,33554432,1.400789,1.158422,-17.30,4.512533,5.456643,20.92,15.655040,12.946370,-17.30
saxpy,f64,1,67108864,1.188398,1.264418,6.40,5.600388,5.015329,-10.45,13.281381,14.130972,6.40
saxpy,f64,2,512,14.027397,14.222222,1.39,0.426973,0.421129,-1.37,156.768381,158.945719,1.39
saxpy,f64,2,1024,14.422535,16.925620,17.36,0.438524,0.373673,-14.79,161.184392,189.158542,17.36
saxpy,f64,2,2048,15.574144,15.515152,-0.38,0.406099,0.407644,0.38,174.054628,173.395330,-0.38
saxpy,f64,2,4096,18.533937,18.575964,0.23,0.359128,0.358316,-0.23,207.132883,207.602572,0.23
saxpy,f64,2,8192,17.066667,17.228181,0.95,0.390002,0.386347,-0.94,190.734863,192.539925,0.95
saxpy,f64,2,65536,15.763319,17.584116,11.55,0.422249,0.378526,-10.35,176.168821,196.517809,11.55
saxpy,f64,2,1048576,8.799251,6.793979,-22.79,0.718770,0.930918,29.52,98.339298,75.928638,-22.79
saxpy,f64,2,8388608,1.362424,1.441756,5.82,4.652954,4.396942,-5.50,15.226275,16.112879,5.82
saxpy,f64,2,33554432,1.391507,1.382886,-0.62,4.542630,4.570940,0.62,15.551302,15.454956,-0.62
saxpy,f64,2,67108864,1.394490,1.317737,-5.50,4.547522,4.795522,5.45,15.584644,14.726855,-5.50
saxpy,f64,4,512,22.260870,22.260870,0.00,0.269052,0.269051,-0.00,248.784604,248.784604,0.00
saxpy,f64,4,1024,29.257143,29.681159,1.45,0.216176,0.213087,-1.43,326.974051,331.712806,1.45
saxpy,f64,4,2048,29.049645,28.845070,-0.70,0.217719,0.219262,0.71,324.655086,322.368783,-0.70
saxpy,f64,4,4096,27.769492,29.574007,6.50,0.239689,0.225064,-6.10,310.348252,330.515287,6.50
saxpy,f64,4,8192,21.277922,21.140645,-0.65,0.312817,0.314846,0.65,237.799310,236.265121,-0.65
saxpy,f64,4,65536,21.547263,21.579190,0.15,0.308903,0.308448,-0.15,240.809428,241.166241,0.15
saxpy,f64,4,1048576,6.947087,7.581264,9.13,0.912515,0.836183,-8.37,77.639752,84.727228,9.13
saxpy,f64,4,8388608,1.468374,1.442669,-1.75,4.317241,4.394162,1.78,16.410363,16.123086,-1.75
saxpy,f64,4,33554432,1.340734,1.377724,2.76,4.488036,4.590648,2.29,14.983874,15.397266,2.76
saxpy,f64,4,67108864,1.291356,1.364355,5.65,4.893474,4.383296,-10.43,14.432033,15.247851,5.65
saxpy,f64,8,512,30.117647,39.384615,30.77,0.198864,0.152076,-23.53,336.590935,440.157377,30.77
saxpy,f64,8,1024,40.960000,40.156863,-1.96,0.154411,0.157498,2.00,457.763672,448.787914,-1.96
saxpy,f64,8,2048,52.512821,50.567901,-3.70,0.120440,0.125072,3.85,586.876502,565.140336,-3.70
saxpy,f64,8,4096,19.645084,19.598086,-0.24,0.338815,0.339627,0.24,219.550922,219.025680,-0.24
saxpy,f64,8,8192,21.167959,21.222798,0.26,0.314440,0.313627,-0.26,236.570373,237.183250,0.26
saxpy,f64,8,65536,21.561441,20.451240,-5.15,0.293331,0.309255,5.43,240.967881,228.560423,-5.15
saxpy,f64,8,1048576,7.170927,8.661873,20.79,0.884031,0.731865,-17.21,80.141357,96.803972,20.79
saxpy,f64,8,8388608,1.477665,1.459619,-1.22,4.290088,4.343144,1.24,16.514193,16.312518,-1.22
saxpy,f64,8,33554432,1.407254,1.433952,1.90,4.494314,4.641381,3.27,15.727293,16.025659,1.90
saxpy,f64,8,67108864,1.344744,1.312208,-2.42,4.703229,4.976480,5.81,15.028681,14.665067,-2.42
stencil,f32,1,1024,28.707865,28.707865,0.00,0.550738,0.550732,-0.00,42.778053,42.778053,0.00
stencil,f32,1,2048,31.770186,46.926606,47.71,0.497647,0.336923,-32.30,47.341267,69.926091,47.71
stencil,f32,1,4096,56.391185,49.926829,-11.46,0.280373,0.316674,12.95,84.029413,74.396773,-11.46
stencil,f32,1,8192,55.563094,38.851992,-30.08,0.262689,0.375670,43.01,82.795461,57.893980,-30.08
stencil,f32,1,65536,59.242452,54.053118,-8.76,0.246372,0.270020,9.60,88.278132,80.545422,-8.76
stencil,f32,1,1048576,36.067679,34.421458,-4.56,0.404672,0.424029,4.78,53.745030,51.291970,-4.56
stencil,f32,1,8388608,7.395368,5.054347,-31.66,1.973595,2.887719,46.32,11.019957,7.531563,-31.66
stencil,f32,1,33554432,5.974935,4.905597,-17.90,2.442762,2.975302,21.80,8.903346,7.309909,-17.90
stencil,f32,1,67108864,6.932030,6.324314,-8.77,2.275849,2.494605,9.61,10.329530,9.423962,-8.77
stencil,f64,1,1024,15.820433,15.626911,-1.22,0.997223,1.009570,1.24,47.148566,46.571825,-1.22
stencil,f64,1,2048,27.874659,28.816901,3.38,0.565977,0.547470,-3.27,83.072959,85.881059,3.38
