mode,bs_k,iops,iops_std,bw,bw_std,lat,lat_std
randread,4.0,145508.67193333333,24.410120258530103,568.3973290125529,0.0953204002822565,0.21969585455166665,3.591675356767297e-05
randread,16.0,40141.447711,1.1904701043533357,627.2262649536133,0.018601238002463154,0.7968741477956667,2.605204352714751e-05
randread,32.0,30619.036508999998,7.142689335634694,956.8771800994873,0.22320917254980885,1.0447608761596667,0.00021226973702832434
randread,64.0,24846.732440000003,8.422840531062786,1552.9853560129802,0.5264276426252504,1.287620525399,0.00042899821180231065
randread,128.0,17699.412249,1.466344802304643,2212.5556875864663,0.1832904025924294,1.8076331498209999,0.00017973361670780338
randread,256.0,10281.618006333334,5.753587110692091,2570.6628001530967,1.4383964667819418,3.1118149291609996,0.0016952765007648665
randread,512.0,5313.242458,716.277552811171,2657.1378091176352,358.1387463193713,6.101258537870667,0.8903920059160315
randread,1024.0,2952.1312459999995,22.377365886367212,2953.1752376556396,22.392549875390255,10.837296703212,0.08229245605805521
